FIX_ID,FIX_COMMITS_MERCURIAL,FIX_COMMITS_GIT,BUG_ID,BUG_COMMITS_MERCURIAL,BUG_COMMITS_GIT,NO_FILE_SHARED_FILES,NEW_LINES_ONLY_FIX,REMOVE_LINES_ONLY_BUG,NO_BUG,UNLINKABLE
1647828,eee481f8258e61def3df3071151260bd49696f60,a45a93c3fe07e78292393e28030ca12a5cbe96a6,1641644,a19891471a38ddbcbbbc344a3c63ab0801464fcf 0dc18a0a8a267b958aec12b91d11b1a657ca91c5,a2518ca3d990e139822c42e5c30c069c795c0d91 a0e0f5c15b487e41237b5284f453d6527047fc57,False,False,False,False,False
1647862,4114f7f226439069ee24a52de4f6cd856beaa4f5 ec2d3d3597435067e1dd0ce821ccf025b58e0c63 af26bca64d14ceed77026a26879a8e8c77a9e6b6,60eaf1a73b0e9d8d7a31674a7b20fddae466057e 6ae9fda2bb2cce59d7d09f23ebc03ea04f910ae7 ba63ed13293f4e6476a7d26c118f2b60795cc825,1639729,2383139c85c0a60504a871530d099f96eff9e59d,3379956599ad186d8ca7582d43712273cbe5ac29,False,False,False,False,False
1647883,d98ba38985bb9fc99e24ee778da012cbf35e164e f1067913398746e2ad64c372a76aa6ea4908e075 a3cc583cc2bab3d9f521ba6afcdfa03675a0a5a7 13673a711ea10de46b9d4ea4d666fbb2f2aeae2e,bc5fba7ea306b5fd521661979c19f06d50e83f68 d4a748ef25e353d3053fa531f3b03d272a62f92e bdbdd1bf790861ae1e389ed0cd0f4407518b88f6 e9bf3f89b9a2560d73be0124412268fa7e5a4465,1490493,8a0955e0457ac8279241a568bbc97b8fdb2d9bb3 ab31927770b8dad266d2e4db97e095aa63bfeb89,e3600b2dd45db3d4a2a1265dab3da18bb91ca2cf 0625cf8bdc3594f10e2ae9eac9065cf6faf72633,False,False,False,False,False
1647989,09c213cd421f2c9a4f58d6cef467dd782e3023f9,acf410f65138ad24253674bd966ed188a7002092,1464876,286920f150853d94a3b1a1df82fab2d0eaa43303,023daa9392f8d0a60e5713610f85e6d43f0059b4,False,False,False,False,False
1648086,6761d9831332f08ef96d212b2fee644a893013b9,8babe14d849bb9a7456664b453fdce0a427a73a1,1646453,c7984ec2a543e2beb6965d8af7d7f59fcb3a078e 8be12844b53840e42fa3e2f46b46b0b806bb4631,7173d8a25fb24e743714855e42f0f64867365ef6 81c0b7becfcf5822a4ac7c27a3084e90807e51ba,False,False,False,False,False
1648095,aedc5ef4052442461e5408a4f612dd835196f09a,9e42298eaef0dd5d4eb9c221f3da3935f6849e57,1645122,d07d66ecd6b9ca685444912826f25e9751ef13b5,2799a0fd73aa10ad6cb0789224042b97a3ed857e,False,False,False,False,False
1648251,fc2e340ab1cfb37558055527be32f32227a53b68,1001326d3c72a3fa6f6d1f35b7364b4e1f4d5d71,1647762,a021e03c7d4462c20a11b4cdc94b8b4fd02a74cb,d043341779c113c7c2fc7122604b282782c0669a,False,False,False,False,False
1648272,5152aae02ecb2da140b59d4b244151dea88063a5,f41fc708c6da7741326e70a2d5afa1e3c9a0cc2e,1645377,934e959205abe817c23015c326cff2413e1f040c,57d2b903b014768240a75c1081f4bb97d240f082,False,False,False,False,False
1648323,5655e4fec81d33bb71c01b37482b0061e53de915,e1dfa11aa1fbcd9ea4bf291c93095dbbe35f9cad,1630212,100387beceed5894fa594a07845a149cbddfb1b8,d6f089b208096829e9dbef0180e7a1c896cb2139,True,False,False,False,True
1648356,57182c153f37876c89bfc36f5821031ce4d3b01f,cb3ec0af8ef0135739c29ffc1e6d556f7a70f49d,1640119,06c26e97328589418681f58d637df751451f04ca,a6ff80f617ddb04bb84e0514c5eea13e28d733d6,False,False,False,False,False
1648430,6727729203e9412620066073e60e526d3c6b30f7,6e30425ea0f231918d686100d591db10dc4c25b0,1635255,27df18486bff18f2b34dca2225b465a52375b5b2 5690707891feeb810df885e53b31f1fa6644278e 49447f10ad6e9af64ab67be4e27a6b8ff9a3d03e 4d0c4beb910e1c830b8bbc2f809f147dca6149c0 2dd4b408b19ddc727c0d2ab31157c6878c35fd75 95fd1634efbd42ffacc0b54155c56add6b9dad24 d3e93edb1c767b53135ab4c34ebfb3ac221deb1d 9b79c82081447188bb9cb73461c7269ea869ca36 b431e8c9adf066fd6a7b4a367951ed72d1287d37 057f6d9463e87c519001b8e2869c712d5bf50464 bfcfda9cb19d00afc47aa824a43280a381f593e8 cb54f7a3177d113bc41aa0d81bfcbfa6a0dc6f8c d39f6f55fed1664e4d9907e731d64cd7572ed46d d0591dc8d5a186dc398a5cbd4243302b91dce485 0862a33399cf8035365a0c9299bbf397281d69ab 5fc5e1070d4d65c4dd154e3b808716c504046298 ad489260453a5373170d32d4c6dd039c0a649793 ae8543c87d150cd12b32432a3a5cc694235b0225 4675772344eb7ae728eb6254917e53fc9eb29fcc 395c9a05d024818dd7779894f36f92efd57b3724 704a72c948ba18cd9ebaba53404ef3585ee5dcff 122fa4a0e054fca31fe8f6b35b88a865323c9290,c252521cb533ebd62b611a8cb9298fc414a43265 17a6e792ea84c64bd93f9c27a7371f6604aee141 f1e68f91db541fc668b60eb65286be16a9aca9c0 56e843e1f9994e64968e987f63b128cba2f24c54 778689e226a8f585fb87bb102f44ac1e5176d9f5 e62192a8323351d3aa69d472b6958910bb29d2d3 7627f1aafa11dee652ae9fabd06e420c5d4b5f25 235ec6beb361084d92e6ae3879a7806fe3c1acdb 7d29894b54f8adb7fa31f1a83ce0f22cb42a2a1b b2f64c57ce29f07e034b027c1c1538821db470c4 a4985d5f5dcc870f16b883230656355bccd8b49d d27146364768aee319c90237f39099cb3b4b9af4 ac40cb12c8a190253d3e447cc1bc344d64f2d8a9 a7df9529e868dea05e43e33f40e54d6fc8c11a21 ebbf01571a265e304ab44b536227b9e0f2dc7779 60a29bb598f2feb701421b56a95bbae9d20d8313 243e0e952ebf2ac1b95da0f94c88359105fdbbfc e6969bcd31c4e4be5bcb5203174d97d7dd701a8e 93557b8d24ab71c118396249a72d65896d07a722 70b79168362439bb9a46a3251daec03b345d7249 6e47bb476cb0dab61afc463d6b94fbd1a0103452 aa84387528b55e13ffb25280947a46e41439022e,False,False,False,False,False
1648554,132868e31d140b92fc64f8c2ca7f65e4a277286c,0673bf6a9aaae8931c76f29ae9ef4a916e832513,1646007,da3c1f47c514fc75270fbe81910df3408f528c9c ed590162c31911d03a2375ddfd98ba01481e732e,ff69e217d0ba8710d2190bb5a9ca2421fdc99ad4 293b79ec55f401db14bd1fd7ac09d3b6a091764e,False,False,False,False,False
1648575,030fc276c426f2ffea2404eda190f1f1b8aed1cf,8bec83a036f2d85cda5150b3c362e8ea05852746,1645986,ac871b2f34dc4cd0a0faaf7e1bbb41ff7056526c e858eb7ffebab87cc1902efc7f7d17dd083ebc8e fe1142397e72f0719f282a48bbbae76997ed6812 602ea804234ffcaeeed085865b12b39ca2b066ab 437d5c4859ac20a7ac59ee48a00ac579310a6868 f0214b179f6979bd2028820850d1473627e9b2ba 07b14b6a0b91a7baf0d5827e53d18f12165b242e c889623771d8535e1001b549e91fbfade233fc99 c43f9360b0a56b6fe95da53ccb9e6a5a3b4183ec ce213e6bbc1ff1aff35b28cfd4f2fbdef6fc1212 fdd319bdbfa7e5b0eae414f5d1589a36a2fe3a17 faf6de9409f949aab80e48635f73ad6593dbae85,e377381410b0c5e686825026e5648730f4b4e6be 27ee69b13aa7a3f74606f527ea9dd3db568d4b36 c816ff97087ce098cf0cc652dda56841123356e9 55c5457c4e6cabac252d8a4fa4a52316fb61c210 2a8e57693c89523c41c33e5fd6a0eeed4c6c4866 eec78d071e7c9593d2c220de8a0bb14553dc64a5 8f582c5cc259088042fcad5e45794cc4c520f27d 6dfc819ae4304f1f89921998a69ca1dfbca49d1d c09e24464a74719a71a5ed791d3e792c0a8492eb c4d43c766bdf682b22aff6e3d0d2fd81cf90453d 4c8af4c8e0c526601033df3436baa5574b48948a 5ff1897c985f57c58052f4c45f19f609e0fba2b0,False,False,False,False,False
1648623,79d8641e87c3f96760feb7e3d6bcab88955a5f30 1f9316f122778f707e1197f722da026b4746e1c2 64c1c058a255ae1887e3811f0b4733239f5941d3 a44f97359a10b9ca104570ff6885f4efc773bcb7,436e37013772c7426c78a5e4e25b1e042d8d380b b0982f441adbd9605b63f061b8a104e1f41629b7 9a12dc56e96c8a692ae7d2982b49fa668f72953e d0354de6358bb3c6a1ce6c22ea842c98421bab79,1637884,300b5744a7891a38620bfae7c2ebf9be8623a169,03270fe9ad7dbdb7dd1091f24ff57d216148d470,True,False,False,False,True
1648712,239e544e54d00cedff29b8ddc029efc438fc7e5c,8aa74e5e027de47645c7e6d385261cbb8c557a62,1599567,73d805c4e78c9cf96d08b0030a02374e33d1f26a 25510b554e4e44d32cbdd1e7c48125e2bb38533d 2a6bd4c39370bd38b6094618a164336a0854c068,1a1acaf48dc5d8b4187c7c976eec24e240def9be 0f4d7052fe2db50ef8e4c24a6fe6dfd433cbccea 6febccb225e3bd77f72ceb83871f0b7a28fdf670,True,False,False,False,True
1648773,66013e166aa82f864889f51062944e5509f94b7c,afa6467dc8afeb12e24cf4728b1168d1aba926a5,1599567,73d805c4e78c9cf96d08b0030a02374e33d1f26a 25510b554e4e44d32cbdd1e7c48125e2bb38533d 2a6bd4c39370bd38b6094618a164336a0854c068,1a1acaf48dc5d8b4187c7c976eec24e240def9be 0f4d7052fe2db50ef8e4c24a6fe6dfd433cbccea 6febccb225e3bd77f72ceb83871f0b7a28fdf670,False,False,False,False,False
1648902,468596449d8636d64b0bb2052f887fc1d3dc075d,0a3ca78ea9e7668c7f910564ee8b2fcffd7aeb4e,1623421,a40d6f299158ee9865cafbdba7fc1d9ded8d085c,71cd89259dd3d5fab10409bed1a313cbcfd7bec0,False,False,False,False,False
1649039,07cac0b0b5c0209c99897f1674c40c8b55512113,aceee096769e2ab7f2ff147770649ccd21c58db5,1648343,c88806c021f3b53894a0ebc5b9237d3b0d99b603,34380ce7cbbbe22693fe2a990831623de65e9fd1,True,False,False,False,True
1649058,2d709e60c76ec75960054105fae65a758d7a5e78,17f595df601f0d0be86882449fb9fd4cce55bd65,1518946,d7f58753a9812c7e3c239af7b9d633198fe43c19 6e7fb729f772348dcd502040b26744bb906d796f,91edce238aa10a256a8a1af97a41354c3e6bd6df c8b9ce3511132d65b4457f1e7f3a5ef6dcbb6752,False,False,False,False,False
1649266,08366bf6c3b261c4915f175c134aa701e7d0f683,a3c8e3ffd2a364b75e3ecd5e1ff6fe6d99ab09a3,1621960,0e4661c9061d74f1d975edf9c351f7bdf217447e f36a95234a5fca1a8eab7565ab888ed628376db8 88d426f7019ea950c01dc0b4414ec6d318bc8767 73349d7e362e9e8e5050e03331c4df4ee0ef8760 3e2cbe4dd77773799564fba04ec97fb11fa15b8b f8456bcdfdb787e9a8933cd4b012252327d44bf8 1177ebce20f80e0ca11c370ea8dc04017036dcbb 3b1827c74e34f1f0dfbf9ad174e2c8b84965c44d d7eb101e5df73b74b1c09efbf476f29b6109986d,54d0a06ff0763bc8067f2f6547a39726450d83af fb285fb1db647c26e76d99314432dab38c3325c9 1c32a6fd2345f6cee6ff2ce4288dfa4ffd9098db 83cd3eaa481ae90fd450ac923b4039c5cf1e699d e3dcc9cba38806d9623bb59588c83429d1d2f055 3c268092b8e0a09fcb5aa0cb3f19d9a90f22c4a0 a657a678a910b8c32856611d3986a2999719577d 301b38ecf0b5e2f291c7b106394daf44fa593b76 bb179ccb049e3f54cc27904c5724dbef06fbdd45,True,False,False,False,True
1570736,ad1dfa61b8f5286f5600206d54a2b871c86ba55a 4f2ad8907c9eab2f1a4d2de2a42be84948bdd28c 37cd393d162d8a34577c889fcdd4f3d506b647a8,46173a36c3253e4b702269e984d0f79f7ca2550e 3e47fa1d3dd55ed6d47f45729b450e3e253b891f eb410ac241cce6b32bf288a39cab23b9782887ce,1548339,bc58681d24079ae0bdb65c9679455042dccf0e76 72904ab48c453a4e8445519227a820d013fc7602 4af33fd2da39c9c2b576dba622e0441ddbda1e40,f9d7a8e810293ad7cba1bf34f3d56ac1fbe0ac3a be32bb3c3b8ecf56ef7e5cbe1382bd5e7770de33 e1d49b216c7c90c7d9f71200cf6e840b30eacc88,False,False,False,False,False
1572329,49daf897f76c7fed665ad813a468feb373d2d9b8,60613c6130640e454d807ffd798da0d444c5d372,1520800,,,True,False,True,True,True
1635781,26d1f4a237a3393c4574aed599ab083ed1d023bc 1e91ac5ed3c29046111cc88735b26f6beaac6b6d 88e46b72454ff896cd2ed6d6fa019703d60f00d1 866413f80f63ff929fb316322d5e6e799877786f,cec9b4abf738b6d9115129bc6d1ab2b829a0c356 edd810b5890becf3afcbb46b738b3166020c5eea 2ee386202c1ac423d302bae02167760df8e13a4d 0e1724080b1a75d549c523cf1524ff34ae48d419,1462989,1487aaf8ccd249cacd645957cd74afce2a3e785e 60f81cfd0d4f6d6bba7631c80f3ce36d4e916d4f cea45f637b4917d77d3a665c0854ea9279861fbc ee0f0e5aea631efd6f13181fc39026a9928dd2e3,dc94ef4a3a6c19c7f86020a6e1edf23d785c7d9e bfc1de5cee48f50adf274771400184d2e89f87d8 f7bf621710ac338342fd8f055921390ce7aa61cd accc0f89d598bd07b0e020823aae5ad7d33b282c,False,False,False,False,False
1636496,1ed52478a3599f41ff05d2fc57eb5586aae622e5,5a49e7b7dd12ff05b9d81dfb45045ff6a88a5ebf,1601301,29da892a847374ecf9216f0936b6d45ba4d3695b 99dbe196e0a62bf13ad87b212fedfee894c8a28e cf63a0b7bd7d7110fb917cf158097a6495c65ccd,2c741d3805234bc13d4a46432b095b83b7fca4cf 4a9604c28b392e4404b94c5f327a38951bc8bf82 1917dfb4e26918880c0df9f5cb951d6ec8aea789,False,False,False,False,False
1642376,431597af517cb380f5706af0d16291a8d21bf106,5a0b1ea9b686c6aa7dfca0c2e1ba249c7dc3c5cd,1397876,7c3489dfee6082bec00f05d0f02f502ec4686743 998a92b4905ba1cda08b7c8dc223aabd1c576cee,8808193e22344e76abd03dca04aa4ee7a67dc593 5cf2bf7322cff5689f530e29c9957914db90f337,False,False,False,False,False
1644275,615cd7d5434a6a4e6c325a3a07ceb437a6dbf8bf,39092e23436b394e484864d2fe86ee614c6036e3,1555057,a6237c79c2da071cdd13dc5691d91b2f5a39cbc1,89f13ea57706485382a580017808af147c36f35d,False,False,False,False,False
1645983,64a1bcea93be7e51de8f08a94e9ca33f3e597f2c,584cea87f89e0f477c9db5bba37bbc5fc47879e9,1642594,8e0e2c27bc4b48f2786984b00193bcf4c49cd8de 289c293af80b12744b5d35c5b8427ba8d8ebf13e 2a1cceae6e2b614b4c9d3206fcecc9f11b137a04 f644f853e2760ed9d0b8487323b70112752f70bb 9df3c183e402f219441f415ef8b11cbf10e65e1b,e1809ee2fd427493188e8909d30e2a4e92d390f7 b368330ec6c82968aed9adb03df7b0bde9ba8aea a50f5ccd9bd3fa4052a505481ef414b5ba2db086 97749b8c1b331159cd007cf0b655ff87c20a9896 a39884c6426a50152376871e33a3b59e30cdda16,False,False,False,False,False
1646974,31930f9ca4819595560504cffa1abf2690602ccf b440bc12d58e854cd3065dda57e8802642678f17,6b689b652f53b33b0b4e3853f9cf1b04927a2ff0 b62246fad598c06faed64e0db8565ec7cce1866c,1633850,5299f734099081ca91f2455457010a14cc47b42c c6d22bfa58da36625072f82d7ad9006260302658,6395cefefe9eea7a74c62d41ce0b3fce55a0f029 786c5f2a8572843cbab6d42e589b13d796cc347a,False,False,False,False,False
1648564,05c8d1a8485d0282222541a9b629ef52b77a4e4a,e971a90288b7a4837e9df5368c3563d1a7a21842,1642594,8e0e2c27bc4b48f2786984b00193bcf4c49cd8de 289c293af80b12744b5d35c5b8427ba8d8ebf13e 2a1cceae6e2b614b4c9d3206fcecc9f11b137a04 f644f853e2760ed9d0b8487323b70112752f70bb 9df3c183e402f219441f415ef8b11cbf10e65e1b,e1809ee2fd427493188e8909d30e2a4e92d390f7 b368330ec6c82968aed9adb03df7b0bde9ba8aea a50f5ccd9bd3fa4052a505481ef414b5ba2db086 97749b8c1b331159cd007cf0b655ff87c20a9896 a39884c6426a50152376871e33a3b59e30cdda16,False,False,False,False,False
1648674,1ff2bb72cedef6f44142629fc5afb813335c290e,3bd45a443696cd2506bd195386ef8bf35b3ac080,1610069,cb3cd45e0e363c732a9d54ec441a3904be6403d5,5067b2a3f436982ffa28d51f0e26d4f5e6dd4f79,False,False,False,False,False
1649236,4b969b02fb0019086183e6a41d0a5257c329fd1b,e9283535827aeae001c9a7de08274e05dceabdf4,1642239,cde514af53487c2a0903c290456c970869a301a3,43e370c0e915c72e20beeaf79eb3671bb5d53a56,False,False,False,False,False
1649703,d22f91202c7bf0b1ad3c3dc9d3621991c41b4df3,2d04720741cfc4691d1fa8484ddde9b595ba156f,1642662,ab0fcba34420b597c8e7c1175a831c6ac7245966 928211400dc753384758aecf66cf277e9dd55a9f,9d5c0e7767540d2d39ab18d5e71235ad93386079 eef0c8e98348c869a107e0a50eeb21b4fdf2d30e,False,False,False,False,False
1650280,0ade1ccec035d346a5a7b8eca05cefa2c004ef16,8b9d6f6a57b71c14a7e40f759ce5d0adacbbb46c,1648010,d1416483de0dd9b6070336e9a364bd6551b941b6 3d7ffaefcd5a6c10988a1ecc3b75c3d55e1cd9e2 9063f494163b7a875af24e3b00195779ad2d6c33 d402a579fb2d73dd898cbe44adb1ec17b9de0697 5f8a5717324db98dcdd9b77b3826d8838651ba9b e52e5ee6f9d6217f3be04a71ff089148116f8fb0 3f8100fb74318f9e0b3b6351ade737994d13bcf8,52b8e34fe2bf0145054343ab0dfa74bec66baed3 28024c9dd545833ad70dc292a9a65972653302d6 fc9f3ab9317f92aae2dd7199c44eee34577381ed 4170cb77c902e29d9ab39dd64b026dd558d205e0 93915a549a0f426ad10763023c4cbed88a73d4d2 33b73e74865afd879307cb3bd3f99082e53fb2cd fbd56b0ecced359f8239f737a6dfad1a72eb6001,False,False,False,False,False
1533554,14fdab21409c395f87570c85482011945c7c7651,7a8816a479d45f14693e4c3b38e44f4280db3359,1513201,47aeeaf1c35bf013d2e97ac40b519e641485b594 540d3ce3b9e4c307dd85d46b0130a0ee6ea83cc3,434614bbb9431028e7f7a36953c5a261d6901cf0 d0d2badf39a85e6dab8c3b5954250f808e22415e,False,False,False,False,False
1564677,5df186a7c7fed281cfa96a1a9255c4d6355be01f,5b40a6bd9e4fa11e4f9891973000a66a4c80dff4,1563378,4f0a64853706007f23f6b0e65304218e90a6c706 9e8eb6b8650f8a25b96d33482f5469327e5268d4,6375f72bb7354e763cf4ec5856242cfb3e1a8e8f a2cd63e1067df1d34344d3697c835755a0143e9d,True,False,False,False,True
1611660,5cab400444e9db1f275e9b7bb336f459b70ac5e3 5a874f1887ff0644f19936203132cc05ff346ec7 9dc9deb3ba3bdfb7875b8259308d31ec46f4d6d1,628d88af878dd5b1cd09554f5451bb863cab505c 22936ebe3cfc385b76746e58c04b21dfef1c2dfe 5fe10719ae5f492f07b5edbbbe0b4f1464d23cd5,1423011,ecafdbe899a7b2e574922250e356f8610788ad75 639b78b577608511cbe98ccb151b0a043d23a564 205325147b286a03dda02fce9896d7f8c0f3897b 3dc215ffb5851ebcc3cce1bdcda04741bc8931c1,9eedc55423fb3d5054dc9de9eeeacbec9763b64f c6220a611be1a1b43bfa3ebe76a12e805a492d67 9137a24445bd46be6fdd304c3b6daec5755bdd95 889d4644853407ffead39b9ad32d98e7e6c250ee,False,False,False,False,False
1616373,2b21fa5970ca6903b443e8e1f3cd761c9c07b529,e13e7ae217aed6b5e6bb6802ecbbb636a871675d,1556627,a80f94ffe7260e09532e37e79671a49cc1acb77b,1102c480efbde44d222b5f4c5c9bc03319e7a028,False,False,False,False,False
1636823,a388fd40baebcf589e5626550bfbe1d10d23bea3 25455bb698d8f038c2dc9f77a5e486fa40287472 9cdc2e31ee045917505c5dabe56e8f79c8ccec18 7d220fd9ac49166f08a91fc54b44e221e7b8da15 52322ad2515eb6094a6db61b4033dbe66c800b40 ebb1525ea0639fdeda5f65fd016494478ecbfc4d 3019a2171aed3d3ce030cb6f5a96350d520da931 50dd67f96214089abccc2ef1e262c0f4b96f25ed fe147898a052291f6796dd8ff28c80c1358899d6 43aa94cc664098abcf390df1d1dd84f755f91eb1 007bbe71335990c77d7fdf11dc9307a130a8b8ac 13ab343d2c45b71d24d036946ca1b4d4179277ca 36cb91ca77a0d5942d74cd1693fabcfeaba2459f 5d46b483c59c8b13268ed6c4b190c7f07c798f14 2f5c418cb7a9ea039c7ce140c727cec62c8e5f78 930874501ab307aafaae237cb5984031e17b7ab1 2329c5e534933a3b9d1479ab2abcd42dc013dd04 7b9663a7bdf83429525ccc14e6bc4026fcb81159 1de589017a6b1235e436eaa88a9c71a95378ba13 51d94f5560cb6b7c0dd32b566cc18d00d0b4c790,c10c16024a53c15e004f9034e2178b982ca0f446 ff435b63fedec187ddf4105f4857e09275fb57d7 774ab4316752df80dccec731976f2e18a7407b4f bad217c521cf9ffef9b922b0be031ae1a9e1ca85 645bdb5e4fee5c209f6bd0dcdd79e34f7b735824 eeb0d4fc3858489cb9e5464f39e7f220c98813aa a243b59b6ac1416815dae150fe5ff8a57d7cee01 11be66887b9fbe66d091583111c3e678459087fb 24bd8819972f72581286b0a0a324ae7dca3d8590 7338e1e6aa60460d1986049a46e93db7bc2082ca 6c42f6094c8410d27c5dc334b720611fe0782d3e f515e17baa0bcf2303f357e219c739db1c4b8e98 821e8b4877d368d6249f0564fc3b4416b49f4999 baf02c02f3303639d63bd09adeb8348f5905cdd3 8b154f1ff141ccd8f1e0372a760a2b348cdaba09 3bc429824db4f03e0109b1c8eb3c81455fbc582f 93cfae78632da6636547a42115b358505636bd5e d65cd8d5f63dccfaeda3919d4a394bfad7a6b995 6f7cff90b367e5c72081447d32c657f16291bdb4 6629179755ef5bcd1335276cfe099ec691bc6da0,1472158,26694602791a0ac160c88fa922b401150af16926 b9740bd7bf8f1a0656c09a88fe6d7ee00586ee60,f8d85417738a04fa03f678a038b3fe93e32a9d17 6a93cdee84d8e677808bd2abb77a0fc3029dab34,True,False,False,False,True
1642971,855b849ec0908d03cc5db0ecbf5bd4a9d1ced1d1 f570748b1fdaec900d189ccce0f4cb6cfd61ae8c,c8642ef886ebdace2284513c3272e866d7cc7eea d4254cb6157de977ed02794d5225b92eafd54eb7,1638358,89e396b2896ed7fc168a5b4ec2f8ead05f5c6802 0219ef931cd9ff3f878026e1bd4a333a2bec4fee 286e0c83eb307aaa499a8ce385df6289ccdd1f68 3ce54e39ebcdf069615571d1805af75ad969f006 33ad5fa05209e89fb3831ecc3f8e7f7edbeb71e1 1a85cc92d2fb7178adbf7d32bdda5fcc1c7ee87b 745eab35e851f54f62e9e94d6028cb955244d797 df19526c4106a5b6dbfc015b4dbbb0ab39a8212b dff1c1aca50c2738c0ac13752c266cf920762877 c5976df6c8d124bcf53ff69698745f9c41650ec9 05a62901a3f5eb23f06697d90338005484a79aff 6bc05236afb4e4331da74f62e01f9194697afd89 532731e94bb23b01b5e7136bee829844a0f08bc2 e91292c7c719ccff0b14f16cba757c192e5bb871 fad2ba7601571363a8977921b2df20e347340396 d213264c13793d51dd987d5d53309389492a6d2a cddeada5c4a6dcb73373ef28dd0f787e36f72f5e a45df1876e375459648251484c7d5552d2bdae6d 4ac06f3992f418c4f4f11496a2a1814776eaba49 31101054c52c9cd54f6aded6ceea05674b11e677 2c873c72bf1fcb76867b4854d4c67e26c5ba04b4 2c1e8f5b08a2db6e3937a6c161dd549e7f9d58a3 87e9d0ed39824fdce24573070d088d70a21ba224 2156294cb158e84857979a4c69eb6d14fe6c28d8 4e8fbe01aa38990c2c4348a42a6cf343f66080f7 d284b50551ab9e8a9af4959d21267bc83a6fe4be 932a3fdbd07cbe6ad6bdec031c61d5561e3852cc 39f2e21623aa7c19517e32cbd97dc1c3584c58ca 267b2d5c7eb66c9e58d743e639103c0f6b31c49d beb85cf281d516fdba58a787057d83e815f67e5b,49433a1895dfd759677afc55b5f6fe948a1840a1 9b655d1a6dcd8bc967178bbd4ed9c3c82635b78e fb21d0f31a8a25dba120473887ebaa8a04cc2807 01451404d32c73ca6410e59f0f716b4be1974280 3094dd5883d1f79d19f9461a475d5c72c067e62c 638d902d5cbd11dc7bd59dc5ec736b9ea0342328 8b4d49328c78f0a8d134527fd59655b2a2e6ad95 59f0319a8344d88464606e8e17358163437e1c18 973070a1b464171e3d380c0ba2741eed8c96f97d c5b4b3a097693a498384d88ad092df026d45a2af 909beea20a1190d2c9e7b56c91cd99dee9f94371 29f520017a7ebd4bda144ecf455de2439f8fcca6 2b0cdc5009c5afabee8d4ab4ce9cc5192cfd44cd d10585c67bb96667b726c640b04f537a28d269cc 048b6141081b5ad16efc1cb0f811f0df8c0f3cdd 8683dce3077605e5423c3b25cdcd6b1273dcd21f 8c4baa4a211c232e764302d39bad806abd3b9b9d 214b65803ede5727eb9fee1cee575ee5dbc44eb7 651ff0eb95de60f776f29423932e5660a799df56 a0a5d860afc4d73ee3aa42ff1a6893758b1e3761 f7a39cffb82931a1a61d66b3bc04413783112e78 eba7bf77b945ab1d8e022086e1a03c19376b53c2 c1f8ccdaff75d952da526a67c644cbff4a06808b 603a5f1a50f4bd32e88f14fa95cc1ddc8cb20b2d b9acc64b9f78c32138ff692bab3bed641c742daa 3962c61903de2c6b6c5e0bff7f18110a3a60e4fd 595303db6218201c423ce833d44d0788b2423f74 58ed278bcfa877527cf279922ae42fb15ee2f899 dd942a8ff7fc1debc813927938dfd619005ee46e 8151082be63f623f49164a5f6d6d2a3c35bb09dd,False,False,False,False,False
1643258,4c359d743fb2c8053a6dd786c1e6f72bbb514592 439eee50f354e2aaf514094c25ae95b8991a7f9e 98efceb86ec55e39c4306bca0ec27486366ec9ad b707f591bef54b35d90924104dd56d651e43078e 5c7f4c2de55bbe99ec8dec1962772003f2175703,22ea063c41330560e56903a277a3f41c42318cd4 49bec8d3c6b0f063a155b0eb74090b150467808b 08e36066debc44d5c8e7329acdb8136072e6f0a3 0fb5a3d173d4e204b58163164600428a6c1835c7 b3cf2183a25d810ea209b498116b3f48b674de09,1634204,8621fde19c3154f11758d8f9e0d2a22cfff1efed 2bf3343d29946055c10889e86414822eb8dd4eaa cf742676d31601107a0cd02fcb80943be443295a e6a1b861522baf5a656807975b3ca2bffdbbf020 b4d73278792e9939275c47d3726f1a5377b4dc2b 0a1edd15b210149d59bda6ac6163b2d7794e9d3a 71b00ec52717892c4d601971d21ef5ad2ecd5561 9d6acea5d4321927ef8cda0b9be085d85919721c,e6b216a24b083f76b2ac8b702f01c88f351fd1a5 747d71b3052bfcd704cafd10c92f760a35fbab0b 24714728ddd04e926da4ff60bb7f34d3a4afe07a 6eaf27d74ccc1b380dc11298e57353abd09f20b1 1c6d215618e170dcd0997918563e86ef8c1bd586 625995dd08efd25d37cfd0cf673aab5d6a676a84 daacd56dcb3baf0eb61894e11dc0f8d52fbba96b 5ba166bc438e141e7b18db5bdfad8d506b4f24c3,False,False,False,False,False
